sample_index,source_trace_index,case_id,variant_frequency,trace_length,trace_sha256,alignment_cost
454,2793,Application_434255573,1,71,0f7755a111735a22fb8cf34093c33cbe52f2a856e3dbd1d30eeb04dc8e7b5135,0
455,30390,Application_74441301,1,43,1fbd7d8de7380d6720b5630a59a8f0d34df292b43ebcaebb82b5fad5833fa87a,0
456,28546,Application_2055926405,1,57,492bca8507120651725b06f02fd3b492a5b5a8c33422b227b6472e57677d4175,0
457,16720,Application_1109539306,1,56,92ed583bb2d0d9f1113984cfaf03984eb797265764afed38a8e57eb40ef29767,0
458,6790,Application_1925105093,1,43,09b2fe3e8d8f4f815b96cfa311f1f869ad0e34e8d70cb875be24c83cc5989633,0
459,17030,Application_1797450520,1,35,62f4cc58c2b4bd7c0712a38c5a19e4c203a35c9bf4398d24454816517b915f58,0
460,17555,Application_1425329540,1,71,c09883ce20e4d7e93d8e61f4513938fa55b8ebf66a7f0ec86ec53deb55170378,0
461,783,Application_1049151850,1,88,5c0bd3809616e65f5a5c79fa6d59d06c3bc3f1ae59d2566179aa838d5bb7a999,0
462,18473,Application_206474288,1,51,1fad1f2a1465dd21cd88de7ce7cfb66f2b10ec086b10c9a144982a75ac0a8557,0
463,1805,Application_1395988794,1,75,0f5fbfabed64b874622ec3aad334a90b92bff2088076d42d22eb4ccbeb7e8d66,0
464,12055,Application_625329470,2,34,18806bd35a97ad0be26e98469c3ced45d222b1a1b70978471232e33a1d64bcdd,0
465,19845,Application_509114641,1,77,172964618ca24f0877b431506ca8fcd68af5d2ec91dab9f39ad8eb639b53d60d,0
466,17188,Application_1936192427,1,30,94ba6a85aa2bcc3fd154607d3dfc323164a15794f3ef6985020860efc897b844,0
467,16573,Application_1174029708,1,47,afe22f0ab9f714c4d53b95dc312f9884b328f136abd96c3bf2cf5408f04386e9,0
468,15165,Application_1526897565,1,28,b3cbfb5db972e31405730848f4583f847576bc30cd749c775508d1b459b82f2e,0
469,9059,Application_1195207998,1,42,d48c202dc009c2dd888fd0190382ff9345fc397b424a5b3f61782eb410673235,0
470,30096,Application_2131158409,1,47,8d5dce2db3fa6032272bd598311aef7f7486297f0c5bcc42eeb8bdd37c2b345c,0
471,7260,Application_1374343559,1,48,3ca32cf2a59996d483a007c320a3bdc3eb3286a168daa9f6cd5fcf4613f4dbff,0
472,5346,Application_2094573171,2,48,aa393d7fb514635b2b737a9d82208b2f8a6e01b16d27f3fcdc6958737749a9ff,0
473,20271,Application_1157146045,1,55,4cb9c9db09cc97eab61ae79484a1d144bd06c50003fb498fd27c4605b18c309c,0
474,22078,Application_1918980127,1,89,c73b3e3ae9a2850aa3887c69d5ff598178e3c07d0ded3f612f152dea85b29eb5,0
475,9005,Application_727907012,1,86,5a6cbbc49c9563eef1c66107db48944e2343e195c81a013940a202e6ab40f557,0
476,6554,Application_944382948,3,19,e5e0a250dd8255d3be46802e647427f4c88c6f1742f4ab6bc8ccc4cce3e9b637,0
477,7407,Application_1317075789,1,77,439bb602542d41bb15a3350f4c9e081da57d6b8325a92927ab2e739b7363a1a8,0
478,11380,Application_1046926586,1,70,59fff6f8ea2e797107c25749780759af0a92d06f0e006e6efa8a77846fcdd949,0
479,3105,Application_932535957,1,54,398f21db2d5e7ea846f6601e1fa7125db8fea165be1911b291df57113bc62c1a,0
480,19433,Application_1273372917,1,41,efa004489125c5e52bf5517bd7f5f0138687eeb5de8bf95bf13faba6e2e5b39f,0
481,8527,Application_1637645328,1,46,fcfd577749b865e2f84f05cac8a9c511b58a0aa586027f15d0b9af25e944c33e,0
482,13270,Application_46509889,1,49,51509f96dbd85e11b8f1e1b856b0f7f2c524e985b560d51e2b72593b764285ac,0
483,9054,Application_1792629365,1,79,4876b9953cd036098bbd98d234a09c08136f54caacf4d02c525a9bd18101eabb,0
484,29886,Application_2106803691,1,74,813c1d59e0ea6dba251622a32231e683b7dd676611febf356ced102895197468,0
485,23462,Application_88372811,1,53,5fe6aeb56d0ae6d7cadb8f8ed550a55e2a41f27816659c5b66715198d7807447,0
486,30139,Application_673828188,1,45,7651c39a74f2451b76bdb8b3edb8ddcbe23d221bb434d0ce89588720af517673,0
487,1591,Application_941143913,1,52,9725de6ea1c6b80e1bcb9b6b5298baaa5d2924f0b782f3dca43ac1952f82d67b,0
488,167,Application_60181210,1,47,613f06d7b7039553a4f764904254cf99c1ebb1daa7a7317dcbe7bd755efca1fd,0
489,13305,Application_1785589551,1,61,392847805b2923cdc876bd7aba5a9d6b67ac272c801ca8239e1bb1c07bef7628,0
490,18532,Application_1721241599,1,39,ed47f073ff166cce5add8f945267be30a6167169ace1ea2c065f1fbbcfe921e0,0
491,16496,Application_1055859984,1,92,bb871519850267be7d40cdaa80baa040644f9dc06d51daae9d50d8b6a5d2514c,0
492,2251,Application_1097531553,2,41,e131b405e88946aa2f99cd22585bef2ada5b7d84c68cd1ab58dce9b9f8e6a41b,0
493,1608,Application_2145965847,2,38,b864d51e5330a19ef88c343537c9a914ffd5099f799017542b1825704f1bc20c,0
494,15680,Application_210296414,1,67,70759dc5941b3185bbc1eeef9f64b74115c083359480bb65ee143538fe6d7acc,0
495,5658,Application_616279885,1,48,52b9f17eec60f9243912cbb66efd8fbfb88c79eabaafb3401e7a0155a6eb158e,0
496,14656,Application_1561504790,1,55,346e83810e2cb557b27f51e82f3715ded9dd4f48c2f5518f418dd7c2ba65acbf,0
497,3155,Application_1661187046,1,46,143351e4490e66fc8279d62e448e223880c1293d2dc392547e80fd28c1440f61,0
498,30042,Application_1709020414,1,94,f3a00aeb27d82b6e32d3e86297007edf92cdbf28c0aabfe71476c011d2e87303,0
499,10047,Application_1659263465,1,48,bc40e964a81fb26101fabe75f2a85d00baef089fce6a7422a4553a8ddc49634c,0
500,28214,Application_1458035543,1,73,01d8ca6fe56676cfb45f35539c3b4ba46230803ef2d24f367e6d8c0b17b97522,0
501,1494,Application_1796224575,1,64,8a2212a93207443cbf5caa54e7b03c5d8cf9275434c5bceab01579aed5a82521,0
502,28150,Application_808506107,1,43,9438767c9e2c55a16d059e315158a600c14981c1ada9a655a00e947479cc698e,0
503,6727,Application_1932658564,1,53,ca0dcfadbc89408a2e8aa8418d7ca540e0a8a7b01e364a7e6fca717e7fff7120,0
504,10635,Application_1740675491,1,56,45ea96aa19a92012a7464e211d345575e8c605594684ce7367d4ea6f13ac559c,0
505,8021,Application_1775664277,1,47,710fef8636bd395c9e1f84d8a66d66820321767421ac2c1932f98a5e01643730,0
506,3924,Application_751721000,1,105,ee6f22202e8067411e0d3a884391ea584210557d7d104ad83456e73d9758fbc5,0
507,12637,Application_362425705,1,84,a18250f6e9a74bf6bed1fc6414821d5a5174a8607c38e3c4c167832800b81036,0
508,26519,Application_1116429997,1,83,72f302e6a493c4bedb7f5860c55d2239bad520e235527c2403759b9802419de7,0
509,15853,Application_1029247764,1,47,a72019eb0a1c42f75b0d86f92b9e692232ba88d06a31986bd5d4fbed87b30f25,0
510,21557,Application_1032916256,1,63,1bad197298bfd40249a64439b3d1e840ccb1a1f8c81ebb543fe05d7769955036,0
511,8612,Application_826963556,2,55,9629a6d82177293d58e64936ca275a60eb3a70e3ea6b68fa089e9d7824e2f6b7,0
512,18196,Application_210736578,1,56,af863a4d18f86915452f61fe65ad17e88f5f3ec5ad6e8377a905321cbd0d0b8a,0
513,19739,Application_1448406365,1,50,02c25ce5c8fd39eaba03c7f8bae92025fdc4634a48a2ba91f87577e9c410ed2b,0
514,15357,Application_1868189446,1,54,6e1de3dd59cf962ab88bc11f991257f7b42051288ee085c6752938b13232ad95,0
515,142,Application_1859638703,1,58,dc79ccb347d2b351c0382eafe69925f471e63a8ec596e4b92a504bd4285fb2fa,0
516,20207,Application_1571287273,1,55,632cedfa2d90d44e2ad1921c26d9a3aad8019203af2e16add09696398c267969,0
517,25913,Application_695960596,1,45,00f992e22caf5fa06bfe7b8a359479801a6767ba55029c7d2a8b4d62bb719220,0
518,16237,Application_978087299,1,52,4fefaa39811003844f8e2f4f2b98b797db6b3b12bf427cc48792d8529a43ff25,0
519,8512,Application_1604642513,1,52,3c3ad6ee97768a3eb5826e2f6fe2c9711cba3b9da62ff5deddaf16a1c21ad4eb,0
520,29983,Application_1031666995,1,60,ccb65152f204bbdbd0baf672817cd5667d28f64afe1f3fd8242f44b909764ace,0
521,20050,Application_1455226092,1,42,7fb91dec19d90de49bab214256b3d1f5aa14f96685514329aed842594add9d71,0
522,2346,Application_552624105,1,43,5ce04b6ac9af7dbbbf37c0e837a9d7a16766e158672bbdc8dbfc7a4922795d44,0
523,30281,Application_1376161196,1,54,324c405978251d050a31442d953b527d0935e633d6cb2d61b5d8e6b10c90259a,0
524,28115,Application_1302385232,1,50,3a27fb6823e3e731c2c77ea9204754dce8d2ab694e6dd32b2adb4c9e907754eb,0
525,3203,Application_364592051,2,43,befee447d543d3e4267cee6f8d2593a055400ffba04c38d95dccea30c2a44f97,0
526,2657,Application_1527968869,1,30,9fca7f89675726c08e04ad18cf28551787eb8132c95c592dad5543cae3af1c87,0
527,28531,Application_654096412,1,57,4f2718a4ddee55631744aa7b1aed1532c2f053d72938af9fe59baee32e0c5e1e,0
528,2421,Application_352895702,3,55,39319c7f2ee1532256d964f8b0c122fe9dd18369987eafa4149a3115236d134a,0
529,23136,Application_1525694,1,24,60b1aaaa9e1c2c209a9155cba863c07e36c2fd8265164c8961c7fcb65d78bfd0,0
530,3850,Application_1282450727,3,46,39d178bcc3fb0ea05f58fc9ab5f6a9feb4eadd3f54633bd52d613e44da82bcc6,0
531,7626,Application_1622587636,1,45,69a85a007fe34d54812214e087ba431bfeae80960564ea1a8598192d7b1c6dd1,0
532,7908,Application_1914003486,2,39,712a832f5f662d6d86a24a8f300b62a11a4c871197d025a5ad3eb64a093bd1a5,0
533,17945,Application_1260255442,1,45,e8a2a502c77e8359f6ee1bd02c56180f98349089aa76e332b0ac5aaff7779ce6,0
534,5547,Application_1641372345,1,54,43064eb4ff882eb18f7cabf93ecd9424f8f0a8a8ac4f5f6ca8d23aba9a7f0db4,0
535,22142,Application_1342644312,1,72,b36d8b59632db836084e574e4b6486ea386f5fd68fe9f71d440ef63430030dc9,0
536,9862,Application_1541157779,1,48,df45085a643822adca86c946ff3c2f99c4b3cd572e1b392c3bc3550a486bbd74,0
537,5326,Application_850345065,1,56,8abc3278c00d2896f321dc88587cb4c816db0ddff0a4fb3d1d8c0a6758f21db2,0
538,20952,Application_308823209,1,31,84e52f7b596b1875fc0f3044dca650483b25d8ad5784b11b58e9c0dfe0c4bc81,0
539,19018,Application_1461338549,1,49,3a6daee43424387136290e533230e3bcc8cd722e78c0d15eff73d03ef895c8f3,0
540,27205,Application_944562718,1,57,a22707b769f090a455c6fe04fa1dcf0b2cfe710b2a494eca43ad1f7ae4e5897b,0
541,7356,Application_1726877019,1,35,ea6ab1adcf1423e64854bb2fdd32640cec2bad3d21bd05074511181473ef7b27,0
542,14644,Application_1363038701,1,39,7ddf8de595b0e334aa1eb9396b4b56edb2df9c2dd1dd211e120fa253d5d13cf7,0
543,14213,Application_687997407,2,33,c6ef6d17b5a47cbfbeb1d83ed75df9208baca2a6f0d0dc28bf42f4d6fb9eff4f,0
544,6944,Application_1735228186,2,45,fff08d2f00d2f3c282c03291c529f5ea016052e374a0b385a6cc9225b30dc1ae,0
545,29055,Application_682126266,1,35,16e22356ae4cf6ebbb30a07e5f88373715cf416ed9db72fe73b7e00484809db9,0
546,29157,Application_1583874174,1,26,671a0c8fef0b7d792b660ad237251886b9ff5ff1ec6ce70c1c924e9805634ddf,0
547,26956,Application_1256502858,1,62,002b17da99a0f8f5dce78db8e8974781863ad1d92cee5cc4b30b405bb9ab205c,0
548,1049,Application_1298220841,1,41,f3b8d421e0543f011e648f9faab31b13bd6b8f486915c5d3cfc98d34e7352956,0
549,2057,Application_798560603,3,44,061cafd83d580e1c9793da156df35adc1c8daabbd00eece6b6f09b59228717ef,0
550,19020,Application_120596088,1,52,7df8cef95f7a896669cf8f9ca3019a6a0ed77964496cc3544422c145bdfd5965,0
551,7750,Application_1415208911,1,46,389c83b05ae945534f9e272bf179acd4c6721aed0b5d91dc807ee661a0a4eeaf,0
552,879,Application_984488973,23,29,116887345e68d6652c420a7c015a6aa2a7f8fa2aef2965bdc67933b16fdf1a79,0
553,65,Application_1825104006,1,38,4a1c997aaaee23f816445f2a0bfddfdc6876811dd4a5a4a1fc689d82c7893608,0
554,9601,Application_1070374401,1,52,8add4e1697e32e240a122d8cf3631c862198b866d47ef6a67dffd18aff6e6d37,0
555,24165,Application_19624742,1,30,0f13e95af59028db44d57def3841176ea8f9d4df12281badda3576dbde914336,0
556,3104,Application_1295664079,1,62,2e0d7cf86bed7b5919d758e3e15432421733110a43ce0a66ee09c76040bd2bd5,0
557,19136,Application_1973686010,1,38,d784dc81e76fb1e4689cf88750c02e3a146e7ac67197163ec8aa676b3e9c24b5,0
558,7287,Application_1362992765,1,51,0d1e2fde6cfcf709dff18fa16f0eaa72539c1a0ba5b418cdbd43586b83b08ce5,0
559,4049,Application_1566823764,3,40,b71021166bc3a2c118747735f5ce7edda8ba032ed7db668bdb91d518154e923d,0
560,23096,Application_1864995319,1,37,5faa9f010f5e4233c5aa3e5d6de99fb2559d6d05424542dde874de6d5d57bc83,0
561,12773,Application_237567621,1,65,7fdb9977464e5df6bb508485b03b8c05c2159bf9dc9013783937a68bfd693882,0
562,16143,Application_972571109,1,48,8fddc09f131c894a809fc3522d7112d28add6edbe8844730b25f20450aa8f144,0
563,21640,Application_914554508,1,34,35556cacb09caa2b935c0a3b8f1e07f9eab174991aec3176ec15de60f30b878b,0
564,12313,Application_139924485,1,47,155ba758dd86a8a2785e020c95bf5b081b6e5b5b559c0ed814cfecd51b209022,0
565,16435,Application_1964211913,3,35,e463728273355a87c60d5aae6e0621b3acd80285311984b97e39f9dfd04f604f,0
566,173,Application_2070389081,1,44,5018867280c909845bd2514d955403b07717a16fc994b57f4415a2aac0398f7e,0
567,1655,Application_1379369585,1,57,85325451bca766fb9c0647e7b1768cbea9def088bccb2328f5f1c412c1e7a64b,0
568,30524,Application_731024122,1,39,eb8105d83246f9292c38634763173c4056f78b7dc37d71d98d8092aaa7cb77fb,0
569,28291,Application_1750255251,1,49,1dad764cfd019013a10745cdf11f171db6b43c1a897c5ac723ca725a7ee14c75,0
570,21067,Application_1460352487,1,41,3c73126af5d293289bff32adedc1499e6c459affddd198e880f99d00db4662a2,0
571,29019,Application_963573698,1,35,ae871565c9c98dfb6d9ca1405511d510f50e1c48ece91853f254edbe0420de81,0
572,3671,Application_2098449770,2,33,5b4a4c98bb49cc6e0e4001b69009b1d280885d6472d7122664c8057718cf2ba9,0
573,15943,Application_35066581,1,29,f96aa779aad12e574d21ab4fda9f4dcf47cd12dd1acf820092461a9e85346334,0
574,703,Application_1373752989,4,39,d7b94cdad276870ec8675b78e8bf5e2c23cb0fb89d05c613c14f4ad529e41798,0
575,26542,Application_1222140034,1,44,da2f1c98759779391936f6e2efb15abe8e3aa91695077be8a344194df9997881,0
576,10627,Application_868516310,1,60,191bdff0328293946e7e4843b8699c9ade8d895c184a8c8e2d555b55e04cbd67,0
577,17151,Application_1550156192,1,46,661d25affb7840f331f9bcbe2df05f727b52acce93ce8857fd4eca876e08541d,0
578,16174,Application_728101227,8,38,a936cf2cd5150811a624bfbb5cc555f25077cf58fc9957790833fe91422f4b98,0
579,3641,Application_1357817431,1,60,a2dd7f7b1b4ca70baab7562140773c928782673deac8fead9c8f1bf5c5b8ac86,0
580,12387,Application_1870651765,1,59,a9ea44883567e9c9131295744c926acc745d1bc75b7ac03f16afccab4a588d74,0
581,3017,Application_419387657,1,67,546d87fc15071131edd6ecae4b937c15f121c7244f165c866e8d619d083f7c99,0
582,830,Application_224758141,10,15,418aae267a2ed1bc6298e4f07b5089ad51db2554bf8e17bd2f51fe7f7e82fbdb,0
583,8823,Application_2060015801,3,41,22be3d593652a25113ca4ac24762bff76adde583b7bf2dbb9ac01aca552ba111,0
584,10508,Application_1830904674,1,47,149c6e8f5f477da3a46290575c03fbe25822eb25f2d50131f54b2e4e294a529c,0
585,28849,Application_808374175,1,28,56adb6645c6c86f714605723369af23da2704356df6846d377b88dbbe80b367c,0
586,30036,Application_149980465,1,60,8f0d36cbfb2f49d4a1f5ff20e56f3980420189101e3f77cf225f78482dd79ae5,0
587,25146,Application_1505059688,1,48,99dab48b70f94ff1018c7c569573bc5b8a77635f31f641abf6bfc9041dad0f52,0
588,31507,Application_59622033,1,57,fb820fff597677f8981fab41a62396ac97f9a359f63abe3b46368a721caa49c7,0
589,27481,Application_1817553519,1,26,4738a9e5ba52a26aab7551f5f748e925ddf9b3beba4d1f997df656aa06948abc,0
590,786,Application_127178924,1,45,ffe49a5d568cc33b2b58010d31ecd5b2669a63cc99cc6d8d44235502669687fd,0
591,28847,Application_1115113981,1,52,6fd79c269fa25c5e54c46519dd66c8ce303a4c5ef76cd2df29b30f5b9b7c0018,0
592,10314,Application_1475131206,1,55,503f5a496cdcda72d485b3a581073a73bf68aaf990f9fe87a60082b6746a18ff,0
593,5525,Application_1469859342,1,45,05d1c3eba8d68d622a947729e5a6143aa4aa54f4ef6c4dd7555728a83bb817fe,0
594,20769,Application_395040008,1,66,69d0cee9649b7693b23dd4da56889b6f14534e2de7ed50eb3be46e2314c978f7,0
595,6892,Application_919038062,2,22,61d7bc186aad9e04675cf5ff38a5807960d9672fdf562456da2b6accb50c2319,0
596,20162,Application_328004739,2,24,0b36865c7e100ea15fb3c7d5416cb4600e3f0745c5fd20ac61fb7d06afdbbc08,0
597,2330,Application_282703106,1,47,4f315f3404ecc38a1214d7dccdd133d92bd344bdbc7f9543da043ae20730f6f9,0
598,10177,Application_2130079799,1,48,1d9f821613e23b3f0f852a3a6c4c3898455dfc7ef8c5557b0c77fdd5c9aa83a2,0
599,24513,Application_263050310,1,40,82214d651bfcf5ee74af229fa34a03a35cfc7682852c1578bccb0c8f653cc7ce,0
600,16407,Application_1369369156,1,41,6fcb5829dd53b90261e54aa95cad73eb5b1c069f2013127548278b9700717467,0
601,28320,Application_1847406506,1,75,19fe4bf52d0dde9454a304476d260463ce7be07a1243d28abc13cf9bea2a64e5,0
602,28005,Application_1048229669,1,59,8c2bece5248ede7c446ccf5a6e05ccf04391cd2f48e95311f9e7b1c317e6df42,0
603,18515,Application_2070251704,1,100,fa75b9ec6727d71790bbadad2540f1edd48415ed81ce2ad0df697e0bd4b496d4,0
604,23388,Application_1767523562,1,48,725b5f61c5d343861cab269e6d614fcf8223838fb8da066883e8b42c516b9218,0
605,3828,Application_393911084,1,83,6596435c78562a314ef8b308e4dc08770b032a886513d11d61bb182a18302349,0
606,29782,Application_299054642,1,56,162cb5131e34eea8fd30403762f5b32f45e569750d49ca54420609b4e4d342d5,0
607,29914,Application_988274349,1,45,f7883194aeaea39b417d3196774af53d95bbf31e36575565fc05adca1cf4ee57,0
608,6493,Application_1696523601,1,35,dc55129a5088e10e4db0d223a47fbbc87af772ae1b30f26ca841aae1d5e169b5,0
609,27632,Application_2093060269,1,50,c718e103f3e7559bf71d0f0c427f9a7260f9e9fc894a043863b97d7c777d6cf5,0
610,4078,Application_1299847609,3,28,241d10b2f134d665bec554779fbc0b1c4e65c28b7e43675b9e6ee93e6da68197,0
611,25282,Application_867400149,1,61,e1494185982ae01fa055c00e8977bde069f0185e1c6e9860b210babbe789e583,0
612,25683,Application_1733732825,1,41,4d2ae7734db0088b9d71f00d5b9d8cec8c6cc45a2956a7254944c2c03ac2f873,0
613,4509,Application_1754884969,1,40,600d7735886d05daab9c8685bda194af2768898de403a950a533ffe6e2737254,0
614,28238,Application_2111139636,1,30,d91d6c025c2f3542342962ee6d57a13e655919e6ca856d66ec44e97a9be062e5,0
615,11842,Application_1038559722,2,27,3f87b56a4a064702ac42c54df09c58f7663dae34e1f1b5abc1653a4443d9b257,0
616,473,Application_1386615618,29,20,569507c2826bf4d4eead2eadb38fbcc8fbe6a7e7bf9c374af5936084e067aad6,0
617,4571,Application_1806365340,1,54,e90dbe2f79cf8294e6bebf470f5a813cd952c0c659de46b7f0993069b683026f,0
618,22917,Application_105679391,1,62,3a9bd73859d77beaa426756c33d097cc758bf28ab42329f22002122d16736ae9,0
619,29741,Application_1729824097,1,47,7016b453a943e87d80058c311a1353bced2f0984ff198ad13cb5902c254e936b,0
620,9561,Application_207497387,1,55,384a2582b508d4fa71f91c961abf8c8c8e2581326df56ce35d189e03cabfa530,0
621,24597,Application_1313249576,1,39,2ded49a85d54b19d1f5850cfa81fb9f8f125cead94fbf3bce9aff2fd2a331613,0
622,29949,Application_1130845322,1,38,cc700cc5cd2d153acf09883517dede579ab6c75d153fcf17ea7ae0c68c68208c,0
623,11823,Application_1355802515,1,51,38213a75bfd3336f867ca1e1e16229d438d876ca10a6d8299fe3b7bf270a8c5c,0
624,25369,Application_1672037226,1,39,432d597a53bc62bda3e0375b45571796e8d8d2fdcfbc359503e620f07d85527a,0
625,20277,Application_246692114,1,36,bd64b0accf3a27f5d1e004b292a782d64ed4623f1cf2566b2e7a23b74f05fb05,0
626,27612,Application_2058119051,1,26,478a0d5e386428edd5756d9061e49b0781f2d2ca0c641eb03234a5f8a0825e96,0
627,22875,Application_1257163754,1,44,08498b79a84242e11765feecf0a536340e8e4a99e0af4c09e026d3d239b06b77,0
628,6840,Application_719380726,2,30,51133f3134296340cc3c86e22de3074286b4929ff8af6e3a11059ec7b3400a95,0
629,3974,Application_960261707,1,42,36af299a3a5912f60f2432706124fe4da4910966650d76f39c2f1a256c71558d,0
630,24797,Application_926094669,1,53,8a939a8a3f87caabf83d4bfeead0fb283cf70eec37d6dde45ed961a7549be64e,0
631,21467,Application_850162220,1,47,0ec499ac865bf53f510819fc2c2748f6d9e29e338e6ca535d0cab0a1d55bb421,0
632,2453,Application_1514871554,1,44,ed591c41b4ad3ef40b429e9770882d71014d205c4a17d230cda78cbda1483a2a,0
633,10989,Application_1485106939,1,115,c5a0bff9699e269b72ff3da6b98a68c3f355ffc4a3d4fce5ba0951b07acd62c6,0
634,27912,Application_1141108757,1,35,39ff2da712f9fcc4de63edea34eaf2d5bc3e27ce632f5f50fa15b79424f0fea1,0
635,761,Application_46744147,1,29,0c2470d2de5de45004a60374f973fe2df11bf459b06943b3c1e2b6a2911ce4ff,0
636,27394,Application_336250197,1,59,c2c609dc5ba0e994360cdd3b6dd3e976221ad73f99a4193ec922645a936ae574,0
637,13683,Application_472481294,1,36,78bd45e3845d1118440d7cc3b9687cb681671c33a309a8d216f6520deb295f6e,0
638,6018,Application_571712791,3,51,5777fe0118ef3d21adc21032579a17a38c2773ad6a1c6ff6b26fadfc53ac4688,0
639,5210,Application_1155084750,2,31,d8f541f5c8abfb3267ea27c633ef1df72e73edbe0f8752caf26de024ea315b27,0
640,25891,Application_1295538492,1,54,fc379fb1f880ad7e1e34d9c7212216e59317e23042090ab5e47c6272f394df2e,0
641,29506,Application_222189951,1,59,e29ebda16b644065b2676e5bc279e8ea8507b49f01d608a566cb862250e7237d,0
642,13370,Application_316799912,1,44,8901dd41776f1c18fbe1d07de3926173e146905692ae87264c561585b95e74d8,0
643,10061,Application_825188863,1,34,e099d47edb6ba56a454620764167c640ffb14366f631d8949a7b34676a6ce613,0
644,8714,Application_1879252788,1,38,ed2a67052f31fe9caf679695b4ea61c3c18ef5511ae851d951cd64bdc2b171d1,0
645,26018,Application_1504346428,1,31,87a1c4e919c3dcb9b31df9c7b7e1527d887537cd537bf51c87225de65b0bb5e9,0
646,25115,Application_399001926,1,46,ee23d2082ec64f99e5dcb90d605082169e06d0e9819a343a4f7b8e1236168920,0
647,27874,Application_185750292,1,51,840340ad7ea62f547407cf7afed7c71ad2c6b618528ab6ee9d9f039c9bc3adea,0
648,6184,Application_1719533825,1,58,98a38a520a8e79e0d29e1547487cdfe6240d98f5cc1f582eaea427d3b4330dbb,0
649,6032,Application_212917570,1,44,280112eb93ec7e3511a765238547be7e61e4938ff44a43ab161f624a3257e2de,0
650,452,Application_1562990453,77,30,7bf76f88f429f8cf8aef22d0e9d285170fa8ae107c3d90070c76503dbe2d5bc4,0
651,19934,Application_1160628757,1,33,a91054e74e712085d78dbdf280cf802afc75bcb1d61b7016726f3636395e3c9f,0
652,5016,Application_1124752980,3,21,54183f89b4d5240baba613cc7784db4fb9fb71deaeef3a444443e6978fd90493,0
653,11476,Application_527363620,2,27,e1f6e5f064c558feb132b3419685467c26f034b1051854e135e7b3d71a204693,0
654,9431,Application_1875888758,1,156,0de049e11f15f92fd3787b8f3b00db08236d79bf2ad59242bb4b15147d1d6bb6,0
655,7804,Application_2062710817,1,43,0836e27b74e6bfa221d7e04459863e56fd52fa651ff0b65a8d262e9b41fbef78,0
656,27621,Application_1090489225,1,66,1b4f0041094ca3c3cc90514b07f7eac2ed4cc2657f06c0d7d09bfa4e3bcd9b0a,0
657,1507,Application_146041854,2,32,87f54344d2c2b25a059df246d4c19d5222208d54b1ff7f35cca3c10214d7124c,0
658,31346,Application_2001932949,1,39,ca78cb026a5e8cce53002a67ff45688e62e7602fc85f21fe3e767315c17d3357,0
659,24259,Application_1919362220,2,52,391bd6d29465448ea74278a63e80b8e9e2a665108cdbfb06b4028b5f40f05994,0
660,7818,Application_629654510,1,58,1a4ab89c9f21b7018cec2524e33f1ff445107601391c496292441dd140530b05,0
661,10104,Application_637668440,1,109,6dd15700d3cf228920cb5856ada05bb18a91b244fab5e8cee46228ae6b9f8f9f,0
662,19290,Application_1908671300,1,34,b6acfb1a91768482495c9586bbd61b402cc861c66927f5b49acdaf09714d6121,0
663,14756,Application_885569118,2,41,7bbab34032031d46363e76e9197d758958a2f9e1659c73a1b63a7bed2213c987,0
664,11500,Application_297480993,1,56,66a28503d375fe1ee0bba3f99a56920356346c2a4fecb87ab9e92adc9640719c,0
665,20672,Application_1970864584,1,40,e514a1ef387cfe30429d700a243a2f5e8fb2e948674d2709224be715fafe205a,0
666,26873,Application_1202498150,1,54,8c4be9436f222ce1b17f8d5a5d3d8d5149c15d95c50eb5e4d0fdaa18db5b8970,0
667,9530,Application_1675755095,1,54,b4ff207d68c08f9fbdf2ec57729ec1debadf4087a3de00075fb8d14a4fde24c0,0
668,30292,Application_514153976,1,57,dc00f3d777136416039ac13a6521bf444705abf6b19f2b0fd3f00db83725d447,0
669,523,Application_1832081539,1,101,b1b0c268688a99f510fbee8910077716be59524206672bf1bd0db17231fbf304,0
670,2654,Application_1832646712,1,47,503810270c988e3769a77d11a3994c4a7b97220ddf072bca2d7ecf5cf466ad2c,0
671,28084,Application_1009604939,1,36,7827055a4e71c1ae13a79837a9f84fbdfb4690f2563da05fb74a7e8f041f1c8e,0
672,31455,Application_85708625,1,34,0aa8587e3fed07f33bb7382c4b44b55f9ba0f33791612b06d5dc521edc53cce4,0
673,7269,Application_73255471,1,27,33669e7eac6b9fe19c4942fdd2cbcfb411d639e59149f61900cd1ef581b2ca62,0
674,4555,Application_1842624116,1,52,34a365bf62d5a750df09bca9b032b265bb84372e6d10405d339063d3c70b2fc4,0
675,17089,Application_729657614,1,40,950d28854a02af90d6d020ce4b6ea6a59ff7f5333c0c51e3fdb32ab9690c47af,0
676,31219,Application_171367276,1,56,80044e53ed06274f7b438fea7707ce62ba9879efc69c828594b1d559a0e56245,0
677,7400,Application_1872866481,1,59,26c13687fc223a41f79a3df10374f7e3721b136abee839275460a01b991ac4e1,0
678,750,Application_105711594,1,64,6edd0b3fcc990e04fe703d647d574ac5b2db94cf2f70441129c67904c6e551c1,0
679,2461,Application_369604069,1,82,2655b901e1d64e7d2041f2411f316d6c50c8abc2a6335072137dc4af0044ffbb,0
680,17639,Application_1916740992,1,49,23be168c071e119da93f9f6700e7ae29d8a3028f82b6334545e1545abf723f4c,0
